1120,130,730,790,1140,620,510,470,0,0,0,0,5,0,0,0,16,13,0,17,0,7,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,9,0,0,0,0,10,11,0,2,27.2725874251945,0.148308150815342,4.46577901861905
620,260,200,90,640,280,1470,1600,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,5,0,0,0,0,18,0,0,0,5,0,17,0,0,0,10,0,0,0,0,12,0,0,4,0,0,5,0,0,0,0,2,8.37910538261201,0.344714930743289,7.55154472799461
690,670,570,1140,460,930,1420,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,16,0,4,4,0,0,0,0,0,9,0,10,9,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,2,141.632933769569,0.0524179318373748,2.53262346246348
1310,1490,1470,560,450,1120,1170,1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,18,0,0,0,0,0,19,0,0,0,13,0,14,0,0,0,0,0,0,13,0,5,0,0,0,0,0,2,324.073811776832,0.0745608066762938,1.38829633561693
1090,1430,740,1130,1520,750,1260,1350,0,0,0,0,0,0,0,0,7,19,0,0,0,0,0,11,5,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,10,0,0,2,73.4769732065523,0.101256951869203,3.00162951062549
610,860,370,1160,1130,540,1270,1300,0,0,0,10,0,0,12,0,0,0,0,0,11,0,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,15,3,0,5,0,0,0,0,19,0,0,14,0,0,3,0,0,2,91.0228471019714,0.0802451370952464,3.77253801924999
1540,580,730,1370,880,60,1240,1510,0,0,0,0,0,0,0,0,0,15,0,0,0,3,15,0,0,0,0,0,17,0,0,15,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,410.688300842526,0.13321342883824,1.65524491444769
230,1400,690,270,840,740,1030,60,0,0,14,0,0,0,12,0,0,8,0,0,7,0,7,0,0,0,0,4,0,0,0,19,15,0,0,0,0,13,2,0,0,0,0,0,0,0,14,0,0,0,0,18,9,0,15,2,14.5807442195911,0.1682125435343,5.36318772221647
100,360,120,1410,750,290,1000,490,0,0,0,0,17,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,13,0,0,0,0,7,0,7,0,0,0,0,0,0,12,0,2,35.9533157709599,0.128896760200245,6.32507159670435
10,1320,360,1490,420,120,430,830,13,11,0,0,8,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.86473265569317,0.096982557597795,5.53091889721347
660,500,920,490,600,470,1450,850,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,15,3,0,0,0,0,0,5,0,10,0,0,0,0,0,0,1,0,0,0,2,9.21826838697688,0.154232962267491,5.44468350198783
880,1500,310,590,790,1150,10,1460,4,0,0,0,0,5,3,17,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,2,77.4684576935208,0.0958177068794865,5.74176570744155
1030,1430,1480,660,800,1490,1140,700,0,0,0,3,0,0,0,0,0,17,6,0,0,0,0,12,0,0,0,0,0,0,0,0,7,0,0,0,13,15,0,0,0,7,0,0,0,0,0,0,0,10,0,0,0,0,0,2,175.403538015501,0.0433854051210074,2.69056608794824
920,410,1600,340,1480,170,1300,710,0,0,0,0,0,0,15,0,0,0,6,0,0,0,0,0,0,16,1,0,0,0,0,0,19,0,0,0,0,0,19,0,0,0,0,6,0,11,12,0,0,0,0,4,0,0,0,2,69.6420697306432,0.110436437585636,3.90152556869776
1060,920,800,580,1370,910,660,1190,0,0,0,0,0,0,0,0,11,0,0,0,0,12,0,0,0,0,0,0,0,0,15,13,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,2,708.493380535343,0.0995487683506818,1.15847152496382
550,1540,590,430,1190,1040,320,1000,18,19,0,0,0,0,0,0,0,19,0,0,5,11,2,0,16,0,16,0,0,0,8,0,13,6,0,0,0,0,16,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14.9882835281068,0.184624834943613,5.18626839522275
290,930,240,940,150,140,1090,580,0,1,0,0,0,0,0,8,6,0,0,0,0,0,0,0,9,0,0,0,0,0,0,12,0,0,0,0,0,0,3,13,0,0,0,0,1,0,7,17,0,0,0,0,0,0,0,2,456.198711038923,0.0769200535016078,1.19101897342934
1000,410,390,1250,1000,1100,1080,640,0,0,17,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,11,0,0,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,2,58.9686404237404,0.118386068454504,3.57893193694149
940,710,830,1130,1580,200,730,190,0,0,0,0,0,0,0,2,0,5,0,11,0,0,0,0,0,0,0,0,0,9,0,6,0,7,0,9,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,20.2447176783156,0.165526096781434,4.94621875197661
470,910,740,320,820,340,630,260,2,0,2,0,0,0,0,0,0,18,0,10,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,14,0,0,0,0,1,3,14,0,0,0,0,0,13,0,0,0,0,2,38.3880382220465,0.128809349900278,4.71003568356826
1440,1310,290,930,1380,1340,10,740,0,0,0,0,18,0,14,1,0,0,0,0,0,0,0,0,0,13,0,4,0,0,0,0,0,2,9,0,0,0,18,0,8,0,0,0,0,9,0,0,0,7,0,0,0,0,0,2,326.641462548593,0.048021641764166,0.926600693376072
50,530,480,1510,740,950,880,710,0,0,0,0,0,13,1,13,0,0,0,12,0,0,4,0,0,0,0,0,0,2,0,13,3,6,0,0,0,0,0,0,0,15,0,16,0,0,0,0,0,16,13,0,0,5,0,2,9.12890547479164,0.148398871536762,5.49357896776983
770,210,370,1160,970,1370,220,1490,0,15,0,0,0,2,0,14,0,13,0,0,17,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,15,0,0,0,0,0,0,19,0,4,0,0,0,3,0,0,5,2,61.3367096431516,0.13116602256481,4.87088069883831
1030,360,350,1510,1240,820,230,900,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,4,19,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,2,20.0507899280067,0.158266060784457,5.01707798862522
1200,1390,800,320,1380,440,380,790,0,7,0,0,0,0,16,0,0,16,0,0,0,0,0,2,6,0,0,5,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,2,10.127853773087,0.167753366568613,5.15698322876635
1070,80,1190,1110,700,240,30,1300,0,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,427.870944695848,0.0882319530797414,1.48112250206793
1280,1220,740,390,30,1120,310,1090,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,2,45.3413461867263,0.0614030845576763,9.66578813208833
570,370,140,980,1600,230,1070,710,0,0,0,0,19,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,12,2,32.7854960573768,0.176783121966933,5.15680129693219
220,940,910,1350,1300,940,150,630,0,0,0,0,0,0,2,0,0,0,0,1,8,0,0,0,0,0,0,0,0,3,0,10,0,16,9,18,11,0,0,0,0,0,0,5,3,0,0,9,0,13,0,0,0,0,0,2,25.6969647022082,0.116095926652706,4.8566929337182
1330,540,140,60,1180,1260,850,1600,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,13,14,0,14,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,353.61373640069,0.18119216646813,3.21485666603187
80,180,800,950,160,1200,590,1470,0,0,0,0,0,0,0,0,11,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,15,1,2,30.5050958344216,0.136506834278447,8.08951355658051
290,1270,800,1560,420,570,770,330,0,0,7,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,15,0,0,0,0,0,0,0,14,11,0,12,0,2,28.4553332270832,0.0672072585096691,5.15880233291871
270,980,830,140,250,930,1110,720,0,18,0,0,0,18,0,4,0,3,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,0,2,100.985052253889,0.0602308403745726,4.05498300849967
1540,1360,1160,230,780,890,90,540,0,6,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,10,0,0,0,0,17,0,12,18,0,0,0,0,0,0,0,0,0,2,445.262694581864,0,1.69262659444058e-11
570,1020,640,990,940,250,1350,330,0,0,0,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,0,0,10,0,0,0,7,0,0,0,0,0,0,17,4,5,10,11,16,0,0,17,0,16,0,2,6.73953101320873,0.136995550277111,5.34987019737804
1370,510,820,1500,930,730,920,1350,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,14,0,10,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,2,61.846320727419,0.0868107289558361,3.31261097130792
230,880,1130,1280,180,160,1590,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,0,15,0,0,0,0,0,2,204.776520785372,0.0542532980032111,3.65676346445804
320,460,850,960,180,420,240,100,11,0,0,15,0,1,0,0,0,0,0,0,0,0,10,18,0,0,0,0,0,0,0,0,2,0,0,0,0,16,0,0,0,4,0,0,4,0,0,0,2,0,0,0,0,10,0,2,6.18692507779577,0.0821418023773573,5.96888408280855
1340,840,1370,1250,300,1250,930,580,0,0,16,0,0,0,11,0,0,0,8,0,0,0,1,0,0,0,7,0,12,0,0,0,0,0,0,11,0,11,0,0,0,16,0,0,0,14,0,0,0,10,19,0,0,0,0,2,51.8923674874463,0.0566745666510305,4.75638568686074
310,800,110,240,10,1320,1280,1200,0,5,0,0,0,0,17,0,17,0,0,0,5,0,0,10,0,0,0,7,6,19,0,0,0,0,0,9,4,0,0,17,0,0,16,0,0,0,5,0,15,0,0,0,0,0,0,2,5.05810629866593,0.182958558661501,14.8900855104367
320,1580,1400,750,1590,1460,70,1480,0,0,0,0,17,0,0,0,0,0,0,0,5,0,0,0,13,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15,4,4,0,0,0,4,0,0,0,17,0,0,0,0,2,106.23573246794,0.0753251926546731,3.46478756994477
880,160,1480,1570,760,350,940,970,0,0,0,0,0,19,0,2,0,0,0,0,0,0,0,0,0,17,9,0,0,0,17,0,0,0,3,0,0,0,0,13,0,0,14,8,13,1,0,0,0,0,0,0,0,0,16,2,20.6580452037926,0.105642015943009,5.11585258743189
260,1160,1080,1420,350,1370,1320,570,0,0,0,18,6,0,9,0,0,0,6,0,0,0,0,0,0,14,0,0,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,620.561770850109,0.0819379891151765,0.886508203777487
1330,500,610,480,910,470,1290,400,0,0,0,0,0,0,0,5,15,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,17,2,24.5442971091822,0.169361206157854,4.57820583046611
760,1530,650,630,1590,1450,610,1140,0,0,0,0,0,0,0,0,0,0,17,1,19,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,327.603060436899,0.0931301552868,1.29109296775275
810,510,190,30,340,1460,850,1380,0,0,0,0,0,0,0,12,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,596.227742874906,0.193993321862695,2.08839440297837
640,1290,890,1000,740,1010,920,1090,0,18,3,0,0,0,0,0,0,0,0,14,0,0,0,0,0,8,15,0,0,6,0,0,0,0,0,0,0,15,8,2,0,1,0,11,0,0,0,0,0,0,0,0,0,0,2,2,16.256332424917,0.147522989698048,5.08110536537341
280,800,920,650,1500,180,670,1300,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,15,0,0,0,0,5,2,44.3580646688465,0.117566147691116,4.66190596660185
510,140,210,930,1330,690,940,250,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,0,2,17,19,0,0,0,0,0,2,109.982291816105,0.0650259931910808,2.51288548464944
1080,1470,130,350,1130,1430,940,700,0,0,0,10,0,0,0,0,0,0,2,0,0,0,0,0,17,3,11,0,0,0,0,0,0,18,17,0,11,0,0,0,0,0,0,0,0,0,0,16,0,0,14,0,10,0,0,2,41.6304740643418,0.18085473955285,6.8981150164388
980,690,1200,580,1200,1250,70,620,0,0,0,0,7,0,0,0,0,0,0,14,0,0,0,2,8,0,0,0,2,0,0,0,0,10,9,0,1,0,9,0,0,0,19,19,0,0,6,0,0,0,0,0,0,0,0,2,21.6444835227261,0.161828551700942,4.8624128420131
1360,540,170,890,410,1370,40,620,2,0,5,11,0,0,1,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,9,18,6,0,0,0,0,1,10,0,0,9,0,0,0,0,0,0,2,147.376958158628,0.0511327283969299,2.61424538985987
1490,1250,1040,1260,790,980,1430,840,0,0,13,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,6,0,0,9,2,47.7364504432226,0.0898139996798729,3.92140149597359
1100,470,1050,1450,160,380,1260,370,0,0,0,0,11,8,0,0,0,19,18,0,0,0,0,0,18,0,0,0,1,1,16,0,16,0,13,0,12,0,3,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,140.166778236002,0.071615697464034,4.54466859917834
1350,590,860,130,430,370,660,890,0,7,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,15,15,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,445.262690496294,0,1.78681514029222e-11
1130,400,880,960,1200,340,680,950,0,0,0,12,0,0,0,0,7,0,19,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,5,10,0,0,17,0,0,0,0,0,0,5,0,0,2,88.2342904090524,0.0808444932069407,3.11989591750547
1000,720,640,1150,920,1440,1380,1140,0,2,0,0,0,0,18,0,0,0,0,0,0,0,0,4,2,0,0,5,0,0,19,0,0,0,0,0,0,0,0,0,0,0,17,0,2,0,0,9,0,0,0,18,0,0,0,2,65.723662457402,0.10071459190954,3.74213008143128
280,550,1310,1250,1250,940,880,1370,2,0,5,2,0,6,0,0,0,0,0,0,0,6,0,11,10,0,0,11,9,17,0,0,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,0,5,15,0,0,0,0,0,2,7.74375177291156,0.142381205894172,5.35744575995251
850,90,1560,1260,990,1080,800,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,19,0,0,0,0,0,0,0,0,12,0,0,0,0,2,89.2552788414871,0.0702067790575445,4.54311530980246
1050,1500,1570,610,920,1590,1210,1370,0,0,0,0,13,13,0,8,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,14,2,29.4458862756434,0.128285573786599,4.53596984178943
780,910,1030,260,840,1380,1320,480,15,0,0,0,0,0,0,0,19,0,0,14,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,11.9774578730274,0.212618125878016,5.27561241622719
160,970,1450,410,130,1420,590,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,14,0,15,0,0,2,21.5736413847517,0.103642250231642,6.25347330393513
360,1490,300,1350,1560,1160,1310,610,0,0,1,0,2,0,1,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,597.268618502841,0.0780678109882592,0.943780806404694
280,1440,1040,1110,260,270,1040,1040,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,14,0,0,17,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,708.135783025346,0.0971796386652164,1.2349256312673
430,1460,1230,1170,840,610,460,1250,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,19,0,0,0,0,0,0,8,0,0,19,0,1,2,17,0,2,25.9903632985679,0.098733302583056,4.83305746296695
1470,70,160,480,690,360,1440,940,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,442.953043705843,0.0188186027074602,1.8679943281034
470,1120,1260,50,1370,1230,1250,320,0,0,0,19,16,18,0,0,0,0,0,18,0,0,17,0,13,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,10,19,0,0,0,0,0,0,2,41.9349933090664,0.200051593212416,6.92088528181421
690,1410,1440,110,1380,1260,840,260,0,0,0,0,0,0,0,0,13,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,14,0,1,2,0,0,2,102.780342091677,0.0768384418723267,3.77433315198729
440,820,1500,870,1000,260,1480,800,0,3,0,13,0,0,10,0,0,2,9,0,0,0,0,0,15,0,0,0,0,0,0,5,0,0,0,8,0,0,2,10,0,0,0,0,13,0,0,0,0,0,0,0,0,0,16,2,37.4550183660587,0.109973574539673,4.92118403439711
1320,860,1060,980,1110,1440,1350,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,7,19,0,0,3,0,0,0,0,0,5,0,15,0,0,0,0,0,0,0,8,0,0,0,0,0,7,0,0,0,2,56.3546638725226,0.118035878536759,4.53025537863658
1170,100,210,1210,1510,840,450,740,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,18,2,27.4334314444087,0.170576603924233,5.99891550607653
1150,1390,490,740,400,800,750,160,0,0,0,0,0,0,0,0,0,0,15,0,0,11,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1,0,10,2,12.0445100278065,0.116875594575492,5.39972583509466
780,1050,1550,1420,200,1480,1340,230,0,0,7,0,0,13,12,0,0,0,0,0,14,17,0,0,0,0,18,0,0,0,0,0,0,0,0,2,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,5,5,0,0,2,84.9188396006765,0.0568237012500849,5.24731232247199
960,100,110,430,600,390,420,510,2,0,16,0,0,0,0,0,15,0,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,13,0,19,0,0,0,0,0,0,0,0,2,130.855016323498,0.109906267736921,2.64926130204465
440,1480,1590,150,170,1390,10,1400,0,0,0,16,5,0,0,0,0,16,15,12,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,237.009402158352,0.0800987768589653,2.33627731854292
1140,960,1080,470,1250,1270,390,130,0,4,0,0,17,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,2,1551.14415690939,0.0854204487020789,0.898820715220852
70,670,770,1100,290,1550,570,1260,0,0,15,0,0,12,0,0,14,0,0,2,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,0,0,0,0,0,0,0,0,0,9,0,0,18,0,0,2,29.4863949531615,0.117026440911684,6.43223724466425
1350,1380,590,920,560,150,1130,1470,0,3,0,0,0,0,0,0,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,2,24.0248430959733,0.116425451881358,4.97478101114569
260,240,1390,40,1430,1080,1300,230,0,0,8,0,0,0,17,0,0,0,17,0,0,0,3,16,0,0,10,0,0,0,5,0,0,0,0,0,6,0,0,0,0,10,14,0,0,0,0,0,0,0,0,4,0,0,0,2,95.3050726086993,0.134947770019721,4.82348912377177
1020,20,360,500,1060,1600,1350,1530,0,0,0,0,0,0,0,0,0,0,0,18,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,11,0,17,0,15,0,0,0,2,0,0,0,2,2,0,0,0,2,125.762935665081,0.104295867452199,2.79811460018086
880,1530,420,310,1270,1470,660,1560,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,15,0,0,8,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,0,2,152.008482486664,0.0613433911635051,2.35696422916985
560,800,1270,1320,1390,1060,1360,1020,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,15,0,10,0,0,0,0,0,4,0,0,0,0,1,0,7,0,0,13,0,0,2,0,0,0,0,0,0,0,0,0,2,207.52864566483,0.0740718211374695,1.46478008424841
30,1100,590,1470,90,1570,1230,1600,10,0,3,0,0,15,0,0,0,7,0,0,0,0,0,0,4,4,0,13,0,13,0,0,3,9,4,6,0,1,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,5.64352219806942,0.10846454290645,7.46706496801629
650,400,90,760,1170,1310,1520,1180,4,0,0,10,0,0,0,9,0,0,0,0,0,18,0,0,0,9,5,0,0,0,0,0,0,0,0,10,8,0,7,19,0,0,4,19,2,0,0,0,0,0,0,0,8,0,0,2,22.1383498911626,0.392087202156314,7.32985446352536
750,1550,170,70,1020,1480,70,1260,0,0,7,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,15,0,2,44.9947330494155,0.202955628647639,8.00821586986047
270,440,150,1180,10,850,270,400,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,16,0,0,0,0,0,6,0,0,0,0,0,0,0,15,0,2,28.1886296260494,0.0959840512330778,10.2449040654059
1440,740,480,240,370,660,1040,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,64.864517231784,0.100198254460588,3.62456342592684
1570,1170,920,160,1460,310,700,1330,6,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,8,0,0,0,0,8,13,0,0,0,0,0,0,0,0,0,0,0,0,17,0,7,0,13,0,0,0,0,0,0,5,2,10.8902242546669,0.182248557302623,5.11334585396433
260,1320,600,1560,490,220,1360,180,15,0,3,6,0,0,0,0,0,0,0,0,0,18,6,0,0,0,0,0,0,16,0,11,0,0,0,0,0,0,0,0,0,10,0,11,0,0,0,0,0,0,0,0,15,0,0,2,3.25091130261914,0.0936488538465889,5.32141177605457
890,80,10,480,670,1150,220,60,0,0,0,0,0,0,0,0,12,0,0,0,0,3,0,0,7,0,0,0,0,12,0,0,16,0,0,0,11,0,0,0,0,4,0,0,0,0,0,0,0,2,3,0,17,0,0,2,7.1272873554013,0.201753719271109,8.85768099502874
